url,extracted_domains,resolution_status,cop,lang
https://x.com/JazzerStix/status/1458540348809023505,bylinetimes.com,OK,26,en
https://x.com/ProfStrachan/status/1458540343234859018,theconversation.com,OK,26,en
https://x.com/TBLTalkMedia/status/1458540318022897668,thebiglight.com,OK,26,en
https://x.com/JasonPfeifle/status/1458540197486817280,foe.org,OK,26,en
https://x.com/Rotary/status/1458539684192296969,standard.co.uk,OK,26,en
https://x.com/AaronDodd/status/1458539493162508291,theage.com.au,OK,26,en
https://x.com/CAPE_ACME/status/1458539019332202496,act.cape.ca,OK,26,en
https://x.com/BlockadeAus/status/1458537529242578951,facebook.com,OK,26,en
https://x.com/GreenpeaceAP/status/1458536833147719685,greenpeace.org.au,OK,26,en
https://x.com/AJEnglish/status/1458536208582201355,aje.io,OK,26,en
https://x.com/NPRGoatsandSoda/status/1458536188504014850,npr.org,OK,26,en
https://x.com/readfearn/status/1458535982735638530,theguardian.com,OK,26,en
https://x.com/MayorToddGloria/status/1458535974229594117,sandiego.gov,OK,26,en
https://x.com/GCOQatar/status/1458535159645495296,gco.gov.qa,OK,26,en
https://x.com/BBCScotlandNews/status/1458534480340267013,bbc.co.uk,OK,26,en
https://x.com/UN_News_Centre/status/1458534337402609664,news.un.org,OK,26,en
https://x.com/UN_Women/status/1458533681879035910,pic.twitter.com,OK,26,en
https://x.com/Channel4News/status/1458531910049832971,channel4.com,OK,26,en
https://x.com/cmychalejko/status/1458531593413349385,eu.buckscountycouriertimes.com,OK,26,en
https://x.com/climatecouncil/status/1458530793731489796,smh.com.au,OK,26,en
https://x.com/MichaelEMann/status/1458530245347188737,bbc.co.uk,OK,26,en
https://x.com/ABC/status/1458530148492316676,abcn.ws,OK,26,en
https://x.com/greenpeacepress/status/1458529653149224961,greenpeace.org,OK,26,en
https://x.com/lynlinking/status/1458529467446427648,thenewdaily.com.au,OK,26,en
https://x.com/fionaharvey/status/1458529072376582146,theguardian.com,OK,26,en
https://x.com/ggjalliance/status/1458528208576552970,us02web.zoom.us,OK,26,en
https://x.com/maddenifico/status/1458528005979004928,lx.com,OK,26,en
https://x.com/ECOWARRIORSS/status/1458525378855817217,news.mongabay.com,OK,26,en
https://x.com/nature_org/status/1458524914491830290,nature.org,OK,26,en
https://x.com/Jess_Shankleman/status/1458524775718993922,bloomberg.com,OK,26,en
https://x.com/GlasgowAlbum/status/1458524729300684811,libertarianism.org,OK,26,en
https://x.com/DeborahTabart/status/1458519838268264450,theguardian.com,OK,26,en
https://x.com/ClintelOrg/status/1458518196231802880,clintel.org,OK,26,en
https://x.com/ClimateHome/status/1458517958653882368,climatechangenews.com,OK,26,en
https://x.com/ClimateGuardia/status/1458516217627504641,abc.net.au,OK,26,en
https://x.com/DickMackintosh/status/1458515610111983621,scientificamerican.com,OK,26,en
https://x.com/AniDasguptaWRI/status/1458515604705476608,wri.org,OK,26,en
https://x.com/JNHanvey/status/1458513720666120195,fifetoday.co.uk,OK,26,en
https://x.com/greenparty_ie/status/1458513536473341952,gov.ie,OK,26,en
https://x.com/Earthworks/status/1458512825819729926,earthcycles.net,OK,26,en
https://x.com/alanahn81/status/1458512677312114695,thirdway.org,OK,26,en
https://x.com/smh/status/1458512537562066946,smh.com.au,OK,26,en
https://x.com/murfview/status/1458512394112495620,theage.com.au,OK,26,en
https://x.com/SkyNews/status/1458512388358037506,news.sky.com,OK,26,en
https://x.com/cnni/status/1458512238105481227,edition.cnn.com,OK,26,en
https://x.com/PSIDSnyc/status/1458512204290998276,un.int,OK,26,en
https://x.com/tveitdal/status/1458511969087070211,edition.cnn.com,OK,26,en
https://x.com/rtenews/status/1458511148970659850,rte.ie,OK,26,en
https://x.com/JoeWStanley/status/1458511072831414276,bbc.co.uk,OK,26,en
https://x.com/tveitdal/status/1458510996579000326,bbc.co.uk,OK,26,en
https://x.com/UNBiodiversity/status/1458510413742624772,nbsyouthposition.org,OK,26,en
https://x.com/CenterForBioDiv/status/1458510087039819777,foe.org,OK,26,en
https://x.com/wef/status/1458509853903790086,weforum.org,OK,26,en
https://x.com/NnimmoB/status/1458509007438630917,thecanary.co,OK,26,en
https://x.com/Mabeytweet/status/1458508991168978951,reuters.com,OK,26,en
https://x.com/themajorityscot/status/1458508191977902089,dailyrecord.co.uk,OK,26,en
https://x.com/COP26/status/1458508097895419909,webarchive.nationalarchives.gov.uk,OK,26,en
https://x.com/ScotNational/status/1458507527176572933,thenational.scot,OK,26,en
https://x.com/Reuters/status/1458507323589136394,reuters.com,OK,26,en
https://x.com/DrTedros/status/1458506716614696965,twitter.com,OK,26,en
https://x.com/CNNweather/status/1458506404227072000,edition.cnn.com,OK,26,en
https://x.com/Momentum_UNFCCC/status/1458505417672171520,unfccc-cop26.streamworld.de,OK,26,en
https://x.com/CamilleLabchuk/status/1458504473802854411,cbc.ca,OK,26,en
https://x.com/StayGroundedNet/status/1458504125021306883,theguardian.com,OK,26,en
https://x.com/GetGlesgaMoving/status/1458503822062628864,getglasgowmoving.org,OK,26,en
https://x.com/Jamie_Woodward_/status/1458503726642122754,reuters.com,OK,26,en
https://x.com/JPvanYpersele/status/1458503639320911872,bbc.com,OK,26,en
https://x.com/beach_token/status/1458503476342886403,buff.ly,OK,26,en
https://x.com/HowardCCox/status/1458501426074820614,autoexpress.co.uk,OK,26,en
https://x.com/manupulgarvidal/status/1458501214711296005,wwfint.awsassets.panda.org,OK,26,en
https://x.com/manupulgarvidal/status/1458501214711296005,wwf.medium.com,OK,26,en
https://x.com/GeoffreySupran/status/1458499601669971971,rollingstone.com,OK,26,en
https://x.com/dharnanoor/status/1458498401000112130,google.com,OK,26,en
https://x.com/Oikoumene/status/1458496678416330754,oikoumene.org,OK,26,en
https://x.com/GokceMe/status/1458496255118749696,industrytransition.org,OK,26,en
https://x.com/Uber/status/1458496235719913476,cop26transportdeclaration.org,OK,26,en
https://x.com/guardianeco/status/1458496063795437572,theguardian.com,OK,26,en
https://x.com/PeterEgan6/status/1458495809805242370,peta.org.uk,OK,26,en
https://x.com/EdwardJDavey/status/1458495671804350473,theguardian.com,OK,26,en
https://x.com/sandiegozoo/status/1458495413292466176,news.un.org,OK,26,en
https://x.com/oak_institute/status/1458495324545171457,oaklandinstitute.org,OK,26,en
https://x.com/jonathanjosephs/status/1458495150288691206,bbc.co.uk,OK,26,en
https://x.com/jeremycorbyn/status/1458494710855655437,leftfootforward.org,OK,26,en
https://x.com/TheCanaryUK/status/1458494668065419268,thecanary.co,OK,26,en
https://x.com/PEspinosaC/status/1458494561211273218,climateaction.unfccc.int,OK,26,en
https://x.com/guardian/status/1458494459981742085,theguardian.com,OK,26,en
https://x.com/GeoffreySupran/status/1458494370324353030,theguardian.com,OK,26,en
https://x.com/patrickgaley/status/1458494348803428355,twitter.com,OK,26,en
https://x.com/galassitweets/status/1458493762297077763,theguardian.com,OK,26,en
https://x.com/ABCNewsLive/status/1458493623528525826,abcn.ws,OK,26,en
https://x.com/corbyn_project/status/1458492502630146050,thecorbynproject.com,OK,26,en
https://x.com/COP26/status/1458492373835603975,youtube.com,OK,26,en
https://x.com/MeganJula/status/1458491274021982219,heated.world,OK,26,en
https://x.com/washingtonpost/status/1458490742431797253,wapo.st,OK,26,en
https://x.com/RussDiabo/status/1458490373211361281,edition.cnn.com,OK,26,en
https://x.com/SmithsonianSec/status/1458488357646970881,youtube.com,OK,26,en
https://x.com/climate/status/1458488269772050433,twitter.com,OK,26,en
https://x.com/AniDasguptaWRI/status/1458488101039329280,wri.org,OK,26,en
https://x.com/davidshepardson/status/1458487912085999621,reuters.com,OK,26,en
https://x.com/NHM_London/status/1458487911628816389,nhm.ac.uk,OK,26,en
https://x.com/thegreathealing/status/1458487618421858306,theguardian.com,OK,26,en
https://x.com/NPR/status/1458487177646641156,npr.org,OK,26,en
https://x.com/ucl/status/1458487170965155851,ucl.ac.uk,OK,26,en
https://x.com/StirUni/status/1458486473532051458,stir.ac.uk,OK,26,en
https://x.com/alicebr47249832/status/1458486283848851462,facebook.com,OK,26,en
https://x.com/EUClimateAction/status/1458484837854191617,european-union.europa.eu,OK,26,en
https://x.com/LewisMcKenzie94/status/1458483838682865675,instagram.com,OK,26,en
https://x.com/BloombergUK/status/1458483831653244930,bloomberg.com,OK,26,en
https://x.com/UNDPClimate/status/1458483380765577228,undp-climate.exposure.co,OK,26,en
https://x.com/AminaJMohammed/status/1458483182135910413,instagram.com,OK,26,en
https://x.com/ProfStrachan/status/1458483067744661514,theguardian.com,OK,26,en
https://x.com/ProfStrachan/status/1458482570396676098,theguardian.com,OK,26,en
https://x.com/francediplo_EN/status/1458481740843036680,diplomatie.gouv.fr,OK,26,en
https://x.com/NafeezAhmed/status/1458481557568729089,bylinetimes.com,OK,26,en
https://x.com/STVNews/status/1458481237975257091,news.stv.tv,OK,26,en
https://x.com/IUCN/status/1458480855496675340,iucn.org,OK,26,en
https://x.com/sspcampaign/status/1458480838090366986,change.org,OK,26,en
https://x.com/OECD_ENV/status/1458480627246841859,oe.cd,OK,26,en
https://x.com/labourlewis/status/1458480167005954051,twitter.com,OK,26,en
https://x.com/ScotNational/status/1458480069035401220,thenational.scot,OK,26,en
https://x.com/MercedesBenz/status/1458479940169576455,mb4.me,OK,26,en
https://x.com/UniofOxford/status/1458479691610873861,ox.ac.uk,OK,26,en
https://x.com/AJEnglish/status/1458479656290693124,aje.io,OK,26,en
https://x.com/wef/status/1458479568642318357,weforum.org,OK,26,en
https://x.com/AfDB_Group/status/1458479519006920720,afdb.org,OK,26,en
https://x.com/JunkScience/status/1458478822307860480,telegraph.co.uk,OK,26,en
https://x.com/yeaaln/status/1458478319217872901,instagram.com,OK,26,en
https://x.com/UNBiodiversity/status/1458477551081435148,climate-lab-book.ac.uk,OK,26,en
https://x.com/GYBN_CBD/status/1458477485381853193,nbsyouthposition.org,OK,26,en
https://x.com/theresphysics/status/1458477420915404805,theguardian.com,OK,26,en
https://x.com/UNDPDigital/status/1458477135237197836,undp.org,OK,26,en
https://x.com/UN/status/1458477048972943372,instagram.com,OK,26,en
https://x.com/CANEurope/status/1458476998712565762,unfccc-cop26.streamworld.de,OK,26,en
https://x.com/Reuters/status/1458476521526476806,twitter.com,OK,26,en
https://x.com/CarbonBrief/status/1458476293750771712,carbonbrief.org,OK,26,en
https://x.com/WorldBank/status/1458475790455099395,twitter.com,OK,26,en
https://x.com/COP26/status/1458475512439975941,twitter.com,OK,26,en
https://x.com/BorisJohnson/status/1458475365047967754,twitter.com,OK,26,en
https://x.com/10DowningStreet/status/1458475342507749387,twitter.com,OK,26,en
https://x.com/KavehZahedi2030/status/1458475114983428100,public.wmo.int,OK,26,en
https://x.com/FerretScot/status/1458474776008212490,theferret.scot,OK,26,en
https://x.com/hrw/status/1458474686422175755,hrw.org,OK,26,en
https://x.com/SitraFund/status/1458474267092389889,circularonline.co.uk,OK,26,en
https://x.com/STVNews/status/1458474257021915143,news.stv.tv,OK,26,en
https://x.com/WSOnlineNews/status/1458474216844509192,westernstandard.news,OK,26,en
https://x.com/standearth/status/1458473462679343104,stand.earth,OK,26,en
https://x.com/ExtinctionR/status/1458473048647086084,metoffice.gov.uk,OK,26,en
https://x.com/climate/status/1458472713723555845,twitter.com,OK,26,en
https://x.com/environmentca/status/1458472121005400066,canada.ca,OK,26,en
https://x.com/ScotGovNetZero/status/1458472037652049920,gov.scot,OK,26,en
https://x.com/StayGroundedNet/status/1458471943053758480,stay-grounded.org,OK,26,en
https://x.com/MikeSmall2018/status/1458471329477414917,enough.scot,OK,26,en
https://x.com/guardian/status/1458470949339242502,theguardian.com,OK,26,en
https://x.com/CityofMiami/status/1458469750577713155,survey123.arcgis.com,OK,26,en
https://x.com/OceanFlotilla/status/1458469520255995920,oceanprotect.org,OK,26,en
https://x.com/ReviewReligions/status/1458468397197496323,reviewofreligions.org,OK,26,en
https://x.com/GryphonMining/status/1458468160575791105,investing.com,OK,26,en
https://x.com/JoWhitfield_/status/1458468127965122563,events.climateaction.org,OK,26,en
https://x.com/UNDPEurasia/status/1458467688574070794,undpmoldova.exposure.co,OK,26,en
https://x.com/ClimateComms/status/1458467370046050304,bostonglobe.com,OK,26,en
https://x.com/unepwcmc/status/1458467005435101185,unep-wcmc.org,OK,26,en
https://x.com/CarolineLucas/status/1458466961499860992,consent.youtube.com,OK,26,en
https://x.com/BobWeir/status/1458466890683240457,un.org,OK,26,en
https://x.com/CANIntl/status/1458466100077756418,climatenetwork.org,OK,26,en
https://x.com/benhabib6/status/1458465915251613698,brexit-watch.org,OK,26,en
https://x.com/GRI_LSE/status/1458465760485990400,ft.com,OK,26,en
https://x.com/UNEP/status/1458465728911265796,unep.org,OK,26,en
https://x.com/OurOcean/status/1458465145752010757,oceanconservancy.org,OK,26,en
https://x.com/NatRevEarthEnv/status/1458465127775223814,nature.com,OK,26,en
https://x.com/guardiannews/status/1458464713566834694,theguardian.com,OK,26,en
https://x.com/ScotGovNetZero/status/1458464547245789191,gov.scot,OK,26,en
https://x.com/Rotary/status/1458464302311088129,blog.rotary.org,OK,26,en
https://x.com/veganfuture/status/1458464214062931974,plantbasednews.org,OK,26,en
https://x.com/wateraid/status/1458462783029317646,wateraid.org,OK,26,en
https://x.com/trocaire/status/1458462759675441164,trocaire.org,OK,26,en
https://x.com/ETC_Group/status/1458461463702642694,youtube.com,OK,26,en
https://x.com/EnviroJoel/status/1458461155962327048,heated.world,OK,26,en
https://x.com/GuyRyder/status/1458460902248882187,itfglobal.org,OK,26,en
https://x.com/Glasgow_Live/status/1458460187795156993,glasgowlive.co.uk,OK,26,en
https://x.com/EduCannotWait/status/1458459418702630915,vimeo.com,OK,26,en
https://x.com/olatunjiolaigbe/status/1458459316315463685,vice.com,OK,26,en
https://x.com/EuCyclistsFed/status/1458458309925744644,ecf.com,OK,26,en
https://x.com/LCVoters/status/1458457765156843521,twitter.com,OK,26,en
https://x.com/dhowellseo/status/1458457516589858822,seo.org,OK,26,en
https://x.com/WEDO_worldwide/status/1458457382447616002,unfccc-cop26.streamworld.de,OK,26,en
https://x.com/WMO/status/1458456918855352328,public.wmo.int,OK,26,en
https://x.com/NetZeroWatch/status/1458456583436910595,telegraph.co.uk,OK,26,en
https://x.com/wef/status/1458455979033382916,twitter.com,OK,26,en
https://x.com/NPR/status/1458455957525118980,npr.org,OK,26,en
https://x.com/Jamie_Woodward_/status/1458455801576792067,blog.oup.com,OK,26,en
https://x.com/GovKathyHochul/status/1458455648333705217,cop26transportdeclaration.org,OK,26,en
https://x.com/phoeb0/status/1458455486383198216,theguardian.com,OK,26,en
https://x.com/GNM_Hancock/status/1458455293025792005,northeastmuseums.org.uk,OK,26,en
https://x.com/amitmalviya/status/1458454545906876416,timesofindia.indiatimes.com,OK,26,en
https://x.com/CNN/status/1458454449626746894,edition.cnn.com,OK,26,en
https://x.com/DeshmaneAkshay/status/1458454419587178497,bbc.com,OK,26,en
https://x.com/CBD_Climate/status/1458454320643338257,docs.google.com,OK,26,en
https://x.com/HeadUNDRR/status/1458453566654455818,undrr.org,OK,26,en
https://x.com/nytimes/status/1458453155226783749,nytimes.com,OK,26,en
https://x.com/corbyn_project/status/1458453152710238209,youtube.com,OK,26,en
https://x.com/NatureDeal/status/1458452294610178052,youtube.com,OK,26,en
https://x.com/NatureDeal/status/1458452294610178052,wwfint.awsassets.panda.org,OK,26,en
https://x.com/IMOHQ/status/1458451365815066637,youtube.com,OK,26,en
https://x.com/CANIntl/status/1458451200894853129,climatenetwork.org,OK,26,en
https://x.com/elliegoulding/status/1458451042065080320,youtube.com,OK,26,en
https://x.com/cjnavinjr/status/1458450847713611779,edition.cnn.com,OK,26,en
https://x.com/RossLydall/status/1458450732215058433,standard.co.uk,OK,26,en
https://x.com/COP26/status/1458450433043804168,twitter.com,OK,26,en
https://x.com/UNFCCC/status/1458450166248349698,twitter.com,OK,26,en
https://x.com/BylineTimes/status/1458449674503868418,bylinetimes.com,OK,26,en
https://x.com/UNFCCC/status/1458449619126456332,youtube.com,OK,26,en
https://x.com/lakotalaw/status/1458449509047050249,theferret.scot,OK,26,en
https://x.com/HistoricEngland/status/1458449486737551362,storymaps.arcgis.com,OK,26,en
https://x.com/Forbes/status/1458449433864065028,forbes.com,OK,26,en
https://x.com/wef/status/1458449381888122883,weforum.org,OK,26,en
https://x.com/WaittFdn/status/1458449378406981639,theguardian.com,OK,26,en
https://x.com/cyclingindustry/status/1458449345863430150,cyclingindustry.news,OK,26,en
https://x.com/archdeclare/status/1458449182147158026,eventbrite.co.uk,OK,26,en
https://x.com/CarePeat/status/1458448118337441799,globalpeatlands.online,OK,26,en
https://x.com/LassLesley/status/1458447950154244100,thenational.scot,OK,26,en
https://x.com/byadavbjp/status/1458447764556181507,bhupenderyadav.in,OK,26,en
https://x.com/CIP_climate/status/1458446961544138761,un.org,OK,26,en
https://x.com/aselipsky/status/1458446221916323844,aboutamazon.eu,OK,26,en
https://x.com/MaraDolan1/status/1458446210541424648,wedo.org,OK,26,en
https://x.com/monaeltahawy/status/1458445999735771150,theguardian.com,OK,26,en
https://x.com/manupulgarvidal/status/1458445834815778822,consent.youtube.com,OK,26,en
https://x.com/manupulgarvidal/status/1458445834815778822,wwfint.awsassets.panda.org,OK,26,en
https://x.com/manupulgarvidal/status/1458445834815778822,wwf.medium.com,OK,26,en
https://x.com/AssaadRazzouk/status/1458445398624718848,atlasmovement.org,OK,26,en
https://x.com/UNGeneva/status/1458445131397410822,dontchooseextinction.com,OK,26,en
https://x.com/UNFCCC/status/1458444906221998088,unfccc.int,OK,26,en
https://x.com/thatginamiller/status/1458443676749869065,bbc.co.uk,OK,26,en
https://x.com/jul1arock/status/1458443492762456070,dailyposter.com,OK,26,en
https://x.com/CANIntl/status/1458442625925537806,climatenetwork.org,OK,26,en
https://x.com/NetZeroWatch/status/1458442577275932681,bloomberg.com,OK,26,en
https://x.com/environmentca/status/1458441905662988291,tc.canada.ca,OK,26,en
https://x.com/scotq/status/1458439959715717120,news.mongabay.com,OK,26,en
https://x.com/cnni/status/1458439569272147977,edition.cnn.com,OK,26,en
https://x.com/yanisvaroufakis/status/1458439370923458570,theguardian.com,OK,26,en
https://x.com/UITPnews/status/1458439161300533253,uitp.org,OK,26,en
https://x.com/WWFCanada/status/1458439059710357514,consent.youtube.com,OK,26,en
https://x.com/NeilBibby/status/1458439020992765955,dailyrecord.co.uk,OK,26,en
https://x.com/CarolineLucas/status/1458438841921150977,inews.co.uk,OK,26,en
https://x.com/theSNP/status/1458438350080196611,snp.org,OK,26,en
https://x.com/POLITICOEurope/status/1458438278676459520,twitter.com,OK,26,en
https://x.com/citizensclimate/status/1458437952837758978,washingtonpost.com,OK,26,en
https://x.com/LSRPlaid/status/1458437837418909698,nation.cymru,OK,26,en
https://x.com/FPH/status/1458437672649773063,climateandhealthalliance.org,OK,26,en
https://x.com/samirsaran/status/1458437269723955201,youtube.com,OK,26,en
https://x.com/JunkScience/status/1458437049250426884,nytimes.com,OK,26,en
https://x.com/piersforster/status/1458436205771739138,carbonbrief.org,OK,26,en
https://x.com/COP26/status/1458436052138577928,twitter.com,OK,26,en
https://x.com/WGC_Climate/status/1458435834584178692,unfccc-cop26.streamworld.de,OK,26,en
https://x.com/guardianeco/status/1458435664630804480,theguardian.com,OK,26,en
https://x.com/JoMessing/status/1458435636566896644,politico.eu,OK,26,en
https://x.com/UNEP/status/1458435529620480005,unep.org,OK,26,en
https://x.com/UN/status/1458435022071873540,un.org,OK,26,en
https://x.com/Greenpeace/status/1458434714973261824,cnbc.com,OK,26,en
https://x.com/WRIRossCities/status/1458434370696585223,wri.org,OK,26,en
https://x.com/IrishEVs/status/1458433557597237259,theguardian.com,OK,26,en
https://x.com/Reuters/status/1458433008566882310,reuters.com,OK,26,en
https://x.com/AnimalAid/status/1458432487496032262,plantbasedtreaty.org,OK,26,en
https://x.com/PIB_India/status/1458432220322885636,pib.gov.in,OK,26,en
https://x.com/WMBtweets/status/1458432201918406656,sciencebasedtargets.org,OK,26,en
https://x.com/piersforster/status/1458431913958465542,carbonbrief.org,OK,26,en
https://x.com/Socialist_party/status/1458431522399268869,socialistparty.org.uk,OK,26,en
https://x.com/krisster8/status/1458430989760274434,a.msn.com,OK,26,en
https://x.com/SecretaryPete/status/1458430436699475976,youtube.com,OK,26,en
https://x.com/NITIAayog/status/1458430017696903170,pib.gov.in,OK,26,en
https://x.com/EuCyclistsFed/status/1458429774922137602,cop26cycling.com,OK,26,en
https://x.com/Laurapitter/status/1458429768102187013,brazilclimatehub.org,OK,26,en
https://x.com/hausfath/status/1458429415633870859,carbonbrief.org,OK,26,en
https://x.com/CarbonBrief/status/1458429118677229568,carbonbrief.org,OK,26,en
https://x.com/AncientRootsCo/status/1458428889638789124,earthcycles.net,OK,26,en
https://x.com/UNBiodiversity/status/1458427317697515524,ww38.gcfatcop.com,OK,26,en
https://x.com/CBCNews/status/1458426754801012740,cbc.ca,OK,26,en
https://x.com/nytimes/status/1458426733795893253,nytimes.com,OK,26,en
https://x.com/eeregov/status/1458426228780814342,energy.gov,OK,26,en
https://x.com/MrsGandhi/status/1458426187139608576,timesofindia.indiatimes.com,OK,26,en
https://x.com/UNBiodiversity/status/1458426015118733317,ww38.gcfatcop.com,OK,26,en
https://x.com/UNEP/status/1458425850429333506,bit.ly,OK,26,en
https://x.com/NationCymru/status/1458425813569871878,nation.cymru,OK,26,en
https://x.com/BigIssue/status/1458424885982728193,bigissue.com,OK,26,en
https://x.com/MikeHudema/status/1458424749294604296,buff.ly,OK,26,en
https://x.com/TheGreenParty/status/1458423953572175882,independent.co.uk,OK,26,en
https://x.com/McMasterSEES/status/1458423761783468032,theglobeandmail.com,OK,26,en
https://x.com/Greenpeace/status/1458423083967025156,greenpeace.org,OK,26,en
https://x.com/PIB_India/status/1458422762918215684,e-amrit.niti.gov.in,OK,26,en
https://x.com/PIB_India/status/1458422762918215684,pib.gov.in,OK,26,en
https://x.com/labourlewis/status/1458422615186591751,rmt.org.uk,OK,26,en
https://x.com/OrganicConsumer/status/1458422516859482113,theguardian.com,OK,26,en
https://x.com/THR/status/1458421104054349829,hollywoodreporter.com,OK,26,en
https://x.com/annietrev/status/1458420828597522436,glamourmagazine.co.uk,OK,26,en
https://x.com/EUClimateAction/status/1458420505871061000,twitter.com,OK,26,en
https://x.com/IndiaSpend/status/1458420096175464453,indiaspend.com,OK,26,en
https://x.com/GFC_forests/status/1458419670705451014,environmentalpaper.org,OK,26,en
https://x.com/ProgIntl/status/1458419617559465988,progressive.international,OK,26,en
https://x.com/aberdeenuni/status/1458419446092021765,abdn.ac.uk,OK,26,en
https://x.com/PolarBears/status/1458419419105964033,polarbearsinternational.org,OK,26,en
https://x.com/ECIU_UK/status/1458419295629811716,reuters.com,OK,26,en
https://x.com/UniofOxford/status/1458419253422526468,ox.ac.uk,OK,26,en
https://x.com/wef/status/1458419182723293191,weforum.org,OK,26,en
https://x.com/MeganALeslie/status/1458418765323030531,theglobeandmail.com,OK,26,en
https://x.com/e3g/status/1458418745509097472,e3g.org,OK,26,en
https://x.com/350/status/1458418383964229644,350.org,OK,26,en
https://x.com/MadeleineCuff/status/1458417441512607745,inews.co.uk,OK,26,en
https://x.com/washingtonpost/status/1458417229251457027,washingtonpost.com,OK,26,en
https://x.com/ciel_tweets/status/1458416560855470083,ciel.org,OK,26,en
https://x.com/LibDems/status/1458414841828450315,theguardian.com,OK,26,en
https://x.com/ClimateHome/status/1458414662085758980,climatechangenews.com,OK,26,en
https://x.com/USDOT/status/1458413917127024643,youtube.com,OK,26,en
https://x.com/CycleSprog/status/1458413218750152711,cyclesprog.co.uk,OK,26,en
https://x.com/UNEP/status/1458412307923587081,unep.org,OK,26,en
https://x.com/avsm/status/1458411943925010435,cam.ac.uk,OK,26,en
https://x.com/GreenPartyScott/status/1458411886005915648,greenparty.org.uk,OK,26,en
https://x.com/PrisonPlanet/status/1458411845270786053,summit.news,OK,26,en
https://x.com/andy_rowell/status/1458411748961267721,oilchange.org,OK,26,en
https://x.com/Glasgow_Live/status/1458409812799148032,glasgowlive.co.uk,OK,26,en
https://x.com/iaeaorg/status/1458409352503521285,iaea.org,OK,26,en
https://x.com/corbyn_project/status/1458409005718589446,thecorbynproject.com,OK,26,en
https://x.com/woudena/status/1458408697542098944,raid-uk.org,OK,26,en
https://x.com/SDLPlive/status/1458408185375625219,infrastructure-ni.gov.uk,OK,26,en
https://x.com/nature_org/status/1458407863009923073,nature.org,OK,26,en
https://x.com/WildlifeTrusts/status/1458406886542249987,twitter.com,OK,26,en
https://x.com/CraigBennett3/status/1458406764764876800,youtube.com,OK,26,en
https://x.com/BBCWorld/status/1458406223770968066,bbc.co.uk,OK,26,en
https://x.com/JamesMelville/status/1458405436726644737,thecourier.co.uk,OK,26,en
https://x.com/guardian/status/1458404791135178757,theguardian.com,OK,26,en
https://x.com/AberdeenCC/status/1458404787012227076,orlo.uk,OK,26,en
https://x.com/XTZNews/status/1458404441246339073,xtz.news,OK,26,en
https://x.com/Cycling_Embassy/status/1458404377971015681,dutchcycling.nl,OK,26,en
https://x.com/TheGreenParty/status/1458404335851872258,bloomberg.com,OK,26,en
https://x.com/SomersetWT/status/1458404190301179918,wildlifetrusts.org,OK,26,en
https://x.com/MazzucatoM/status/1458404076333322245,cop26eusideevents.eu,OK,26,en
https://x.com/James_BG/status/1458403928995938306,businessgreen.com,OK,26,en
https://x.com/ECOWARRIORSS/status/1458403092655919110,insideclimatenews.org,OK,26,en
https://x.com/arochaint/status/1458402429792362497,change.org,OK,26,en
https://x.com/collinrees/status/1458402349291085828,twitter.com,OK,26,en
https://x.com/shailjapatel/status/1458401768791068673,tribunemag.co.uk,OK,26,en
https://x.com/COP26/status/1458401360853049350,twitter.com,OK,26,en
https://x.com/deptinfra/status/1458401155676090375,infrastructure-ni.gov.uk,OK,26,en
https://x.com/CNNAfrica/status/1458401141549633541,edition.cnn.com,OK,26,en
https://x.com/LabourList/status/1458400678657859584,labourlist.org,OK,26,en
https://x.com/rishpardikar/status/1458400473678024706,dailyposter.com,OK,26,en
https://x.com/JohnMurton/status/1458399808524259328,webarchive.nationalarchives.gov.uk,OK,26,en
https://x.com/ScientistRebel1/status/1458399725351284740,youtube.com,OK,26,en
https://x.com/Momentum_UNFCCC/status/1458399415387889667,unfccc-cop26.streamworld.de,OK,26,en
https://x.com/lisamwedding/status/1458398590704001027,frontiersin.org,OK,26,en
https://x.com/IUCN/status/1458398521959358469,iucn.org,OK,26,en
https://x.com/bbgoriginals/status/1458398470654631948,bloomberg.com,OK,26,en
https://x.com/SkyNews/status/1458398408054837249,news.sky.com,OK,26,en
https://x.com/globaltfokus/status/1458397121510522885,globaltfokus.dk,OK,26,en
https://x.com/ChrisGPackham/status/1458396681851097088,youtube.com,OK,26,en
https://x.com/ScienceMagazine/status/1458396545963991045,science.org,OK,26,en
https://x.com/SkyNews/status/1458396373729034241,news.sky.com,OK,26,en
https://x.com/C4Ciaran/status/1458396101392928774,channel4.com,OK,26,en
https://x.com/Fyrishsunset/status/1458395942495952897,dailyrecord.co.uk,OK,26,en
https://x.com/PlanGlobal/status/1458395764028329989,ungei.org,OK,26,en
https://x.com/CllrTKerr/status/1458395153404682245,glasgowlive.co.uk,OK,26,en
https://x.com/UxbEconomist07/status/1458392673111400451,thegatewaypundit.com,OK,26,en
https://x.com/ElectrekCo/status/1458392314963968002,electrek.co,OK,26,en
https://x.com/jackiekemp/status/1458391945697538048,theguardian.com,OK,26,en
https://x.com/CJ_Coalition/status/1458391656265404422,shorturl.at,OK,26,en
https://x.com/SocialistTelly/status/1458391409812148229,twitter.com,OK,26,en
https://x.com/NikkiReisch/status/1458390597534994434,ciel.org,OK,26,en
https://x.com/UNFCCC/status/1458390276406382596,twitter.com,OK,26,en
